time (ns GMT),session_id,index_x,expt_id_x,channel_x,video_ts,format,size,ssim_index,cwnd,in_flight,min_rtt,rtt,delivery_rate,source_dataset_x,index_y,expt_id_y,channel_y,event,buffer,cum_rebuf,source_dataset_y
1548553126414000000,M7zHTdBvWm9Z7esjYcjJoIupOpdiwvOJdf7kwn4Q7F8=,0,260,abc,43026083100,854x480-22,35752,0.995518,424,0,69126,168746,2861588,video_sent_2019-01-26T11_2019-01-27T11,0,260,abc,timer,14.458,0.37,video_sent_2019-01-26T11_2019-01-27T11
1548553127945000000,k6fxFiHC86x1F04+FaOlTzP7A3pV4iSuN1PrcGYa41w=,0,260,abc,43026803820,1280x720-20,704285,0.983231,572,0,95988,121672,3525307,video_sent_2019-01-26T11_2019-01-27T11,0,260,abc,timer,15.17,0.419,video_sent_2019-01-26T11_2019-01-27T11
1548553128012000000,TONN+oTjK4iMneVe/2gzS8U/+5DxhLXUNsj7e9bt/hQ=,6,260,cbs,43022479500,1920x1080-22,500293,0.976366,196,0,322,988,17411947,video_sent_2019-01-26T11_2019-01-27T11,6,260,cbs,timer,14.979,0.048,video_sent_2019-01-26T11_2019-01-27T11
1548553128333000000,BGpzGyZcHHLDo5Sugq1cSUou+G/QWLcZgeTPVuYj6gs=,1,260,abc,43026984000,1280x720-20,841964,0.983786,224,0,6730,35568,8088642,video_sent_2019-01-26T11_2019-01-27T11,1,260,abc,timer,14.792,0.304,video_sent_2019-01-26T11_2019-01-27T11
1548553128663000000,M7zHTdBvWm9Z7esjYcjJoIupOpdiwvOJdf7kwn4Q7F8=,0,260,abc,43026263280,640x360-24,34354,0.995476,424,0,69126,186322,2861588,video_sent_2019-01-26T11_2019-01-27T11,0,260,abc,timer,14.194,0.37,video_sent_2019-01-26T11_2019-01-27T11
1548553130016000000,TONN+oTjK4iMneVe/2gzS8U/+5DxhLXUNsj7e9bt/hQ=,6,260,cbs,43022659680,1920x1080-22,470840,0.975874,136,0,322,1310,12879288,video_sent_2019-01-26T11_2019-01-27T11,6,260,cbs,timer,14.997,0.048,video_sent_2019-01-26T11_2019-01-27T11
1548553130046000000,k6fxFiHC86x1F04+FaOlTzP7A3pV4iSuN1PrcGYa41w=,0,260,abc,43026984000,1280x720-20,841964,0.983786,572,0,95988,118077,4131606,video_sent_2019-01-26T11_2019-01-27T11,0,260,abc,timer,14.915,0.419,video_sent_2019-01-26T11_2019-01-27T11
1548553130339000000,BGpzGyZcHHLDo5Sugq1cSUou+G/QWLcZgeTPVuYj6gs=,1,260,abc,43027164180,1280x720-20,1088894,0.983454,224,0,6730,60685,3255161,video_sent_2019-01-26T11_2019-01-27T11,2,260,abc,timer,14.782,0.304,video_sent_2019-01-26T11_2019-01-27T11
1548553130416000000,M7zHTdBvWm9Z7esjYcjJoIupOpdiwvOJdf7kwn4Q7F8=,0,260,abc,43026443460,1280x720-20,1243535,0.982712,424,0,69126,79318,2861588,video_sent_2019-01-26T11_2019-01-27T11,0,260,abc,timer,14.462,0.37,video_sent_2019-01-26T11_2019-01-27T11
1548553132016000000,TONN+oTjK4iMneVe/2gzS8U/+5DxhLXUNsj7e9bt/hQ=,6,260,cbs,43022839860,1920x1080-22,462127,0.975588,136,0,322,1275,108043891,video_sent_2019-01-26T11_2019-01-27T11,6,260,cbs,timer,14.967,0.048,video_sent_2019-01-26T11_2019-01-27T11
